date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,c6h6,co,no,no2,nox,o3,so2,casos_total,poblacio_total,incidencia_1000
2014-11-21,2.03958333333333,259.479166666667,79.7291666666667,NA,71.7708333333333,16.1041666666667,20.1,13.3,0,0.99,0.41,46.59,59.41,130,14.57,6.09,48,28913,1.66015287241033
2014-11-22,1.97083333333333,298.958333333333,82.375,NA,44.25,16.4791666666667,20.5,14.3,0,1.15,0.4,28.42,48,90.79,11.25,5.08,40,27468,1.45623998835008
2014-11-23,2.77291666666667,174.3125,81.9791666666667,NA,65.3541666666667,17.9270833333333,21.7,14.5,0,0.88,0.3,5.5,27.88,35.67,38.92,5.67,109,48891,2.22944918287619
2014-11-24,1.82916666666667,254.583333333333,79.4583333333333,NA,51.1666666666667,18.0583333333333,21.7,15.6,0,0.87,0.35,35.57,48.65,102.57,16.96,4.21,102,40805,2.49969366499204
2014-11-25,1.61458333333333,239.25,88.3333333333333,NA,42.0208333333333,16.3,19,14.6,0,1,0.38,54.04,39.62,121.83,17.29,5.08,66,34773,1.89802432922095
2014-11-26,1.70833333333333,299.583333333333,94.1875,NA,49.7708333333333,14.0854166666667,17.8,10.8,28.5,1.11,0.41,78.88,45.21,165.38,5.71,4.29,62,31615,1.96109441720702
2014-11-27,1.88958333333333,314.3125,91.5833333333333,NA,70.2916666666667,12.9708333333333,18.2,10,16.7,1.04,0.38,78.74,50.17,169.87,8.35,5.09,91,39960,2.27727727727728
2014-11-28,3.11458333333333,140.145833333333,87.5625,NA,70.3541666666667,17.00625,19.6,11.9,0.2,0.79,0.3,37.08,35.75,92.21,44.04,3.67,34,22629,1.50249679614654
2014-11-29,4.52291666666667,91.6666666666667,92.1458333333333,NA,11.3541666666667,16.9041666666667,18.3,15,24.8,0.6,0.2,1.33,16.5,18.38,68.67,2.54,26,16545,1.57147174372922
2014-11-30,4.45416666666667,147.854166666667,88,NA,19.8333333333333,15.8125,19.5,11.7,23.6,0.6,0.21,1.12,17.12,18.96,59.25,2.08,110,46833,2.34877116563107
2014-12-01,2.12291666666667,257.916666666667,80.7916666666667,NA,55.3125,13.70625,17.7,11.3,5.5,0.78,0.33,30.5,43.82,89.95,21.43,3.3,92,42741,2.15249994150815
2014-12-02,2.77083333333333,302.270833333333,68.25,NA,72.7708333333333,11.9895833333333,15.7,9.8,0,0.94,0.4,39.33,40.96,100.79,13.42,3.83,81,41178,1.96706979455049
2014-12-03,2.89166666666667,291,79.1041666666667,NA,38.6041666666667,10.26875,12,8.3,3.2,1.06,0.43,30.96,39.88,86.67,7.62,3.5,75,34111,2.19870423030694
2014-12-04,2.78541666666667,280.270833333333,87.2916666666667,NA,16.6666666666667,9.95416666666667,11.2,8.9,9.4,1.08,0.4,25.54,36.17,74.83,7.46,2.67,85,38049,2.2339614707351
2014-12-05,2.95625,310.979166666667,74.625,NA,106.25,9.37708333333333,12.7,6.4,0,0.94,0.4,28.83,33.17,76.62,13.79,3.08,49,24482,2.00147046809901
2014-12-06,2.85,316.041666666667,71.3958333333333,NA,101.708333333333,8.12708333333333,13.9,4.6,0,0.96,0.4,12.44,26.25,44.81,18.79,3.58,49,28251,1.73445187780963
2014-12-07,2.90625,321.229166666667,56.6458333333333,NA,103.041666666667,8.64166666666667,13.9,4,0.1,0.78,0.36,NA,NA,NA,34.62,3.83,61,32325,1.88708430007734
2014-12-08,2.775,282.791666666667,68.5416666666667,NA,61.5625,9.77708333333333,14,4.7,0,0.75,0.39,NA,NA,NA,25.17,4.04,115,50444,2.27975576877329
2014-12-09,5.05208333333333,301.458333333333,36.4583333333333,NA,104.833333333333,9.41875,13.4,5.1,0,0.7,0.35,43.6,64.4,130.6,45.96,5.5,110,48264,2.27913144372617
2014-12-10,4.0625,320.75,48.6041666666667,NA,85.5208333333333,8,12.3,5.3,0,0.67,0.4,17.46,49.5,75.83,23.79,5.79,92,38017,2.41997001341505
2014-12-11,3.325,310.708333333333,72.0416666666667,NA,98.7083333333333,10.0729166666667,16.6,6.3,0,0.95,0.49,53.17,46.75,127.67,17.88,4.77,89,39142,2.27377241837413
2014-12-12,3.13125,292.145833333333,82.9166666666667,NA,85.125,8.99375,16.7,4.5,0,1.07,0.5,56.46,49.5,135.33,17.5,2.88,55,27038,2.03417412530513
2014-12-13,3.01875,299.875,82.8333333333333,NA,72.3958333333333,8.71458333333333,15.2,5.4,0,1.38,0.51,41.04,41.38,104.08,14.71,2.5,37,24735,1.49585607438852
2014-12-14,3,207.958333333333,80.4375,NA,51.875,11.3,15.5,6.2,3.7,1.23,0.46,20.88,34.62,66.12,12.06,2.71,105,39635,2.64917371010471
2014-12-15,2.43333333333333,281.1875,89.5,NA,18.9375,11.2791666666667,12.7,10.4,10.3,0.65,0.41,33.46,64.23,114.92,7.85,1.15,123,48605,2.53060384734081
2014-12-16,3.90625,327.125,73.2291666666667,NA,78.3958333333333,10.0583333333333,14,7.2,0.3,0.6,0.43,23.71,40.25,76.25,15.29,1.17,103,45855,2.24621088212845
2014-12-17,2.0125,306.104166666667,80.7916666666667,NA,46.1458333333333,9.42291666666667,12.8,6.3,0,NA,0.54,63.05,51.82,148.09,7.83,2.36,95,46789,2.03039175874671
2014-12-18,3.06458333333333,316.895833333333,70.1041666666667,NA,86.1875,13.1145833333333,17.7,7.4,0,0.63,0.42,19.12,46.92,75.71,12.62,1.54,82,41631,1.96968605125988
2014-12-19,4.12083333333333,328.0625,75.9375,NA,95.0833333333333,12.2625,15.9,10.3,0,0.83,0.4,13,32.46,51.92,13.29,1.17,48,22026,2.17924271315718
2014-12-20,4.50833333333333,327.333333333333,75,NA,80.0625,11.2458333333333,14.9,8.6,0,0.66,0.36,5.25,24.04,31.96,18.58,1.42,67,35371,1.89420711882616
2014-12-21,4.18541666666667,328.958333333333,72.2291666666667,NA,99.4166666666667,9.57083333333333,14.5,5.8,0,0.63,0.37,5.46,21.75,29.92,21.58,1.21,131,53201,2.46235973008026
2014-12-22,2.97916666666667,287.583333333333,81.0833333333333,NA,94.6666666666667,7.85416666666667,15.3,4.5,0,1.08,0.51,53.33,34.58,115.75,9.12,2.58,115,45963,2.50201248830581
2014-12-23,3.11041666666667,286.895833333333,80.8541666666667,NA,92.9375,7.42291666666667,14,3.5,0,0.93,0.5,52.67,40,119.92,15.67,3.75,66,31807,2.0750149338196
2014-12-24,3.73333333333333,312.125,69.6458333333333,NA,89.6041666666667,6.58333333333333,12.6,3.7,0,0.98,0.45,30.25,36.33,82.12,6.62,1.92,56,30663,1.82630531911424
2014-12-25,4.19791666666667,315.8125,61.375,NA,95.125,7.45625,12.6,3.1,0,0.65,0.39,3.5,21.92,27.08,24.88,1,66,36544,1.80604203152364
2014-12-26,4.11666666666667,322.479166666667,68.7083333333333,NA,67.5416666666667,7.26666666666667,11.7,4.9,0,0.65,0.36,6.79,24.88,34.96,27.5,1,75,41215,1.81972582797525
2014-12-27,3.30625,298.458333333333,71.9583333333333,NA,51.0625,8.6875,13.6,4.7,0,0.61,0.35,3.92,24.92,30.71,29.67,1,84,41303,2.03375057501876
2014-12-28,3.10625,300.145833333333,49,NA,93.7083333333333,9.59166666666667,14,0.8,0,0.6,0.33,4.62,26.08,32.83,54.62,1.08,117,54087,2.16318154085085
2014-12-29,2.53125,270.479166666667,37.7916666666667,NA,99.9166666666667,5.88333333333333,13,-0.2,0,0.96,0.39,32,55.78,104.48,16.82,3.77,117,49649,2.35654293137828
2014-12-30,3.02291666666667,316.5625,41.3958333333333,NA,99.0416666666667,6.05,12.5,-1.6,0,0.7,0.29,16.12,45.38,69.58,25.17,4.04,73,35868,2.03524032563845
2014-12-31,3.175,282.208333333333,56.75,NA,99.9375,6.42708333333333,13.9,2.6,0,0.91,0.37,22.75,44.79,79.38,22.75,3.33,54,29721,1.81689714343394
2015-01-01,2.80625,297.583333333333,72.0416666666667,NA,95.7291666666667,6.31458333333333,13,2.7,0,1.12,0.39,16.12,36.33,60.88,26.08,2.75,123,51006,2.41148100223503
2015-01-02,3.16666666666667,294.333333333333,53.7083333333333,NA,99.7083333333333,8.13958333333333,15.6,2.6,0,0.9,0.3,13.62,42.96,63.38,23.33,2.5,78,39450,1.97718631178707
2015-01-03,3.47291666666667,316.833333333333,44.375,NA,97.25,10.99375,17.3,6.2,0,0.73,0.2,6.29,38.67,48.08,26.96,3.29,66,41591,1.58688177730759
2015-01-04,3.42291666666667,327.020833333333,58.5,NA,100.104166666667,10.5979166666667,16.3,6.1,0,0.76,0.21,10.5,34.29,50.12,23.92,2.75,120,64477,1.8611287746018
2015-01-05,2.89583333333333,289.4375,79.3333333333333,NA,100.708333333333,8.48125,15.7,4.7,0,0.86,0.2,19.7,34.7,64.2,4.7,2.5,57,32296,1.76492444884815
2015-01-06,3.40208333333333,319.208333333333,75.1875,NA,96.2708333333333,8.09166666666667,13.7,4.7,0,0.73,0.21,12.27,28,46.4,NA,2.22,115,52141,2.20555800617556
2015-01-07,2.96666666666667,291.041666666667,78.8125,NA,68.9375,7.93125,15.2,5.2,0,1.07,0.25,42.67,39.46,104.12,12.69,3.39,117,51301,2.28065729712871
2015-01-08,4.52083333333333,326.104166666667,72.5416666666667,NA,102.645833333333,7.56041666666667,12.3,5,0,0.72,0.2,16.79,31.21,56.5,11.83,2.67,110,57395,1.91654325289659
2015-01-09,4.21041666666667,322.708333333333,68.4166666666667,NA,103.333333333333,8.28125,13.7,4.3,0,0.69,0.2,20.25,33.92,64.46,10.42,2.46,62,36377,1.70437364268631
2015-01-10,3.49375,301.979166666667,68.2083333333333,NA,101.520833333333,11.1645833333333,18.2,7.1,0,0.73,0.2,12.75,33.25,52.29,15.88,2.71,45,24143,1.86389429648345
2015-01-11,3.43958333333333,322.395833333333,72.0416666666667,NA,89.3125,9.94166666666667,15.4,6.8,0,0.78,0.2,12.79,27.88,46.96,14.54,3.21,125,53204,2.34944740996918
2015-01-12,3.325,296.625,74.1875,NA,107.708333333333,9.0625,15.9,5.5,0,0.9,0.25,38.83,41.08,99.92,19.54,3.12,105,43576,2.40958325683863
2015-01-13,3.01875,279.5,81.8541666666667,NA,81.5416666666667,10.0166666666667,16.3,6.2,0,1.14,0.3,40.96,39.83,101.87,26.43,3.18,107,52524,2.03716396314066
2015-01-14,2.23958333333333,276.229166666667,79.0208333333333,NA,98.1041666666667,10.0125,17.4,5.5,0,1.2,0.41,41.5,47.33,110.46,21,3,119,55365,2.14937234715073
2015-01-15,3.10625,280.479166666667,85.5,NA,101.6875,9.03958333333333,16.1,4.8,0,1.14,0.43,52.42,42.5,122.29,25.46,3,93,45629,2.03817747485152
2015-01-16,2.375,310.041666666667,76.8541666666667,NA,39.9375,8.825,12,6.2,0.3,1.18,0.43,62.71,40.62,136.21,22.08,2.75,78,42970,1.81521992087503
2015-01-17,3.07291666666667,313.979166666667,70.5208333333333,NA,109.770833333333,6.84791666666667,12.7,3,0,0.82,0.36,15.04,33.12,55.88,37.42,1.5,70,39102,1.79018976011457
2015-01-18,3.225,287.895833333333,74.5,NA,109.458333333333,6.70208333333333,13.7,1,2.8,0.9,0.39,8.71,27.5,40.46,37,3,153,62459,2.44960694215405
2015-01-19,2.66875,316,91.5208333333333,NA,20.9375,6.63333333333333,7.8,5.5,7.5,NA,0.43,29.33,53.67,98.29,16.41,1.92,167,69071,2.417801971884
2015-01-20,3.84375,331.520833333333,73.9583333333333,NA,64.4583333333333,6.98333333333333,10.5,5.6,0,NA,0.46,NA,NA,NA,NA,1.75,124,55279,2.24316648275114
2015-01-21,3.07234042553192,320,70.375,NA,82.5,6.13958333333333,9.9,2.8,0,0.95,0.47,40.25,47.08,108.42,9.89,1.67,107,46924,2.28028301082602
2015-01-22,3.30625,321.166666666667,68.1875,NA,106.5,6.42083333333333,12.4,2.8,0,0.81,0.42,30.21,43.38,88.92,19.04,1.75,109,46371,2.35060706044726
2015-01-23,4.19375,324.979166666667,52.0416666666667,NA,124.1875,8.21666666666667,13.7,1.4,0,0.74,0.35,10.08,41,56.15,30.92,1.83,53,27144,1.95254936634247
2015-01-24,5.64583333333333,328.979166666667,45.0208333333333,NA,123.375,9.29375,13.3,5.2,0,0.62,0.3,3,22.5,26.96,56.38,1.75,61,39091,1.56046148729887
2015-01-25,3.26875,264.916666666667,35,NA,126.104166666667,10.2166666666667,16.2,4.8,0,0.63,0.25,2.96,23.5,27.67,73.54,1.62,163,68054,2.39515678725718
2015-01-26,3.26666666666667,309.666666666667,51.5416666666667,NA,70.6041666666667,7.6875,12.3,5.1,0,0.76,0.35,22.12,46.92,80.54,29.96,2.58,145,65192,2.22419928825623
2015-01-27,2.86666666666667,314.645833333333,67.0833333333333,NA,78.3333333333333,8.58541666666667,12.6,5.7,0,0.98,0.41,44.21,49.38,116.5,18.25,2.33,124,51920,2.38828967642527
2015-01-28,2.475,272.333333333333,70.4583333333333,NA,119.958333333333,7.58958333333333,13.8,4.2,0,1.07,0.42,45.83,47.5,117.33,21.33,2.78,129,58541,2.2035838130541
2015-01-29,3.77083333333333,280.3125,64.6666666666667,NA,93.1041666666667,10.7729166666667,17.2,4.5,0,0.89,0.38,31.65,34.96,83.09,30.09,2.76,134,58477,2.29149922191631
2015-01-30,5.44375,291.8125,54.3333333333333,NA,56.75,13.2083333333333,18,7.7,0.1,0.6,0.25,2.28,12.78,16.11,77.5,NA,71,38026,1.8671435333719
2015-01-31,3.85416666666667,286.979166666667,61.7708333333333,NA,108.5,9.91458333333333,14.2,6.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-01,5.34583333333333,317.4375,56.5208333333333,NA,130.145833333333,7.37916666666667,12.2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-02,2.99583333333333,312.5625,64.1666666666667,NA,86.9375,6.125,10.3,3.6,0,1.09,0.54,51.36,61.73,139.82,15.82,2,163,59527,2.73825322962689
2015-02-03,2.74166666666667,258.916666666667,80.625,NA,49.375,5.82708333333333,8.1,3.4,1.7,1.15,0.5,42.46,49.46,113.67,12.96,1.67,141,68614,2.05497420351532
2015-02-04,3.95625,252.041666666667,75.9375,NA,48.1875,4.6875,7,1.8,8.8,0.7,0.38,10,39.33,54.17,39.33,1,148,63044,2.34756677875769
2015-02-05,2.77708333333333,299.770833333333,45.2083333333333,NA,117.541666666667,6.03541666666667,11,2.6,0,0.7,0.38,20.5,44.5,75.54,36.46,1.42,150,72954,2.05609013899169
2015-02-06,3.40833333333333,320.0625,42.2708333333333,NA,135.8125,4.22708333333333,8.5,0.7,0,0.75,0.44,16.17,46.17,70.46,31.08,1.42,82,44914,1.82571135948702
2015-02-07,3.15625,293.104166666667,58.6875,NA,125.104166666667,5.78541666666667,10.5,1.6,0,0.95,0.51,7.96,30.38,42.25,32.67,1.67,91,49105,1.85317177476835
2015-02-08,4.21666666666667,326.0625,54.7083333333333,NA,147.520833333333,6.95208333333333,10.7,3.8,0,0.99,0.51,3.12,24.12,28.92,49.42,1.71,188,81457,2.30796616619812
2015-02-09,3.71875,292.479166666667,63.7916666666667,NA,149.791666666667,6.44375,12.8,1.6,0,1.05,0.55,23.12,43.46,78.29,36.04,2,152,73525,2.06732403944237
2015-02-10,2.92291666666667,280.166666666667,65.2083333333333,NA,156.854166666667,7.1875,15.8,2.4,0,1.04,0.53,36.23,52.27,107.41,26.65,2.36,129,61095,2.11146575006138
2015-02-11,2.59583333333333,286.8125,62.3333333333333,NA,123.791666666667,7.04166666666667,15.6,1.6,0,1.15,0.59,51.17,62.17,139.79,18.88,3,150,68034,2.2047799629597
2015-02-12,2.29166666666667,272.9375,76.4583333333333,NA,111.916666666667,8.45208333333333,14.5,3.6,0,1.3,0.61,42.21,54.21,118.21,29.21,2.75,133,64063,2.0760813574138
2015-02-13,3.22916666666667,261.604166666667,72.9166666666667,NA,147.458333333333,10.7270833333333,15.4,7.1,0,1.08,0.53,34.17,41.17,93.08,41.29,2.79,62,38512,1.60988782717075
2015-02-14,2.56041666666667,295.520833333333,67.0625,NA,65.3333333333333,10.1,15.8,5.2,0,0.9,0.52,20.67,37.08,68.58,36.79,2.79,90,50841,1.77022481855196
2015-02-15,1.80833333333333,262.645833333333,78.4375,NA,65.0208333333333,9.63541666666667,13.7,6.6,0,0.74,0.52,15.25,34.96,58.04,36.62,2.04,200,86849,2.30284747089777
2015-02-16,2.36666666666667,278.1875,67.2916666666667,NA,153.8125,9.9,15.6,4.3,0,0.99,0.6,38.21,48.38,106.42,28.25,3.25,157,65332,2.40311026755648
2015-02-17,2.10625,279.6875,62.3333333333333,NA,49.6458333333333,11.4083333333333,14.8,9.1,0.1,1.06,0.65,46.25,58.88,129.17,15.92,3.27,150,66296,2.26257994449137
2015-02-18,2.975,232.979166666667,60.6041666666667,NA,135.854166666667,11.1,15.6,6.1,0,0.79,0.58,18.33,45.67,73.33,34.88,3.71,141,66626,2.11629093747186
2015-02-19,2.61041666666667,246.979166666667,72.8958333333333,NA,162.854166666667,8.45416666666667,14,4.2,0,1.13,0.68,35.08,48.96,102.29,37.29,3.71,122,55556,2.19598243214054
2015-02-20,3.08333333333333,278.395833333333,80.9583333333333,NA,165.6875,7.56458333333333,14.6,3.5,0,1.14,0.58,34.75,52.46,105.12,36.79,2.5,95,56842,1.67129939129517
2015-02-21,1.67291666666667,258.020833333333,80.6666666666667,NA,49.0833333333333,7.89791666666667,12.5,1.6,0,1.05,0.42,23.92,48,84.17,33.17,2.17,67,38844,1.72484811039028
2015-02-22,3.22708333333333,304.9375,41.8333333333333,NA,191.3125,8.5125,15.9,2.4,0,0.75,0.26,9.42,37.29,51.46,61.04,1.52,176,84877,2.07358884032188
2015-02-23,2.72083333333333,248.083333333333,66.4583333333333,NA,121.416666666667,10.9541666666667,19,5,0,0.87,0.4,27.58,46.83,88.79,28.79,2.87,119,54839,2.16998851182553
2015-02-24,4.57083333333333,295.166666666667,52.8125,NA,197.520833333333,10.4104166666667,14.5,7.1,0,0.6,0.25,2.58,18.58,22.42,73.83,1.05,103,51602,1.99604666485795
2015-02-25,3.02708333333333,273.125,54.7083333333333,NA,127.854166666667,10.9833333333333,19.4,4.1,0,0.7,0.34,11.71,36.25,54,55.46,1.78,117,62088,1.88442211055276
2015-02-26,2.00625,243.083333333333,81.0833333333333,NA,79,10.2625,16.8,5.8,0,0.93,0.45,43.33,49.33,115.38,21.55,3.25,128,62218,2.05728245845254
2015-02-27,3.11875,268.979166666667,71.3125,NA,136.395833333333,10.9125,16.9,6.7,0,0.88,0.4,40.17,40.38,101.25,42.83,2.74,81,46801,1.73073224931091
2015-02-28,2.79375,287.416666666667,61.2916666666667,NA,160.875,8.73541666666666,13.6,3.2,0,0.73,0.35,8.33,40.79,53.33,48.92,1.92,90,51539,1.74625041230913
2015-03-01,2.5625,260.875,70.8125,NA,131.583333333333,12.6875,17.8,8.5,0,0.87,0.4,8,36.04,47.88,43.67,2.58,137,57860,2.36778430694781
2015-03-02,2.47708333333333,184.583333333333,72.125,NA,109.75,15.8270833333333,23.3,9.5,0,0.72,0.35,16.7,37.65,62.78,32.46,2.46,119,59635,1.99547245744948
2015-03-03,1.55416666666667,225.25,79.75,NA,178.229166666667,12.4020833333333,17.2,7.2,0,0.7,0.38,33.33,34.29,84.92,49.88,2.04,112,62299,1.79778166583733
2015-03-04,2.39375,259.9375,81.4166666666667,NA,30.1458333333333,9.13958333333333,13.5,4.4,6.7,0.84,0.45,43.04,51.92,117.46,21.62,2.08,96,52483,1.82916372920755
2015-03-05,3.40625,294.666666666667,40,NA,218.083333333333,10.7770833333333,19.6,2.6,0,0.69,0.38,16.08,36.58,61,63.17,1.96,101,51111,1.97609125237229
2015-03-06,2.96041666666667,264.895833333333,58.7708333333333,NA,209.770833333333,9.34791666666667,15.7,4.8,0,0.72,0.45,23.88,42.29,78.5,48.25,3.33,58,29883,1.94090285446575
2015-03-07,2.81458333333333,229.770833333333,72.0416666666667,NA,193,10.1833333333333,16.7,5.4,0,0.78,0.44,11.38,43.29,60.42,43.38,3.17,33,22357,1.47604777027329
2015-03-08,2.27708333333333,268.5625,76.5625,NA,168.416666666667,9.83541666666667,15.7,5.6,0,0.92,0.5,11.46,38.92,56.08,48.96,2.96,134,63042,2.12556708226262
2015-03-09,2.56666666666667,262.375,75.125,NA,197.333333333333,11.3916666666667,16.8,7.1,0,0.92,0.49,15.88,46.17,70.08,54.08,3.17,112,54480,2.05580029368576
2015-03-10,3.1,264.1875,71.8541666666667,NA,209.4375,11.89375,17.3,7.1,0,0.85,0.5,21.75,51.08,84.08,53,2.83,105,56990,1.84242849622741
2015-03-11,2.42291666666667,259.5625,74.7708333333333,NA,200.395833333333,12.25625,18.7,7,0,0.83,0.48,20.08,52.96,83.25,54.79,2.58,88,47872,1.83823529411765
2015-03-12,3.24583333333333,177.625,72.6666666666667,NA,202.8125,13.1104166666667,18.8,9.5,0,0.83,0.5,17.88,44.79,72,61.96,3.25,99,50212,1.97164024535968
2015-03-13,2.3125,254.583333333333,80.75,NA,170.354166666667,11.75625,16.6,6.6,0,0.87,0.49,17.17,35.79,61.83,79.12,1.96,50,30080,1.66223404255319
2015-03-14,2.40833333333333,244.395833333333,72.9166666666667,NA,99.6666666666667,8.13333333333333,11.7,4.8,9,0.68,0.4,2.46,30.54,34.5,64.33,1.17,28,17612,1.58982511923688
2015-03-15,3.03125,275.583333333333,73,NA,220.520833333333,8.14791666666667,14.1,3.3,0,0.68,0.45,6.04,31.5,40.5,50.25,1.71,111,56275,1.97245668591737
2015-03-16,2.9875,226.5,77.4375,NA,194.520833333333,8.56666666666667,12.4,5.3,0.4,0.85,0.51,33.14,44.64,94.73,42.25,2.09,103,50505,2.03940203940204
2015-03-17,2.88958333333333,206.645833333333,75.8958333333333,NA,222.1875,10.5416666666667,15.7,4.2,0,0.94,0.51,15.41,32.05,55.23,48.14,2.38,93,45498,2.04404589212713
2015-03-18,5.25833333333333,76.2916666666667,77.2083333333333,NA,154.541666666667,13.3416666666667,15.1,12,0,0.62,0.4,2.33,20.46,23.79,93.62,1.75,80,42777,1.87016387310938
2015-03-19,4.60833333333333,87.9791666666667,61.7083333333333,NA,191.854166666667,14.3,16.8,10.3,0,0.67,0.45,2.75,28.83,32.71,90.25,2.5,91,47659,1.90939801506536
2015-03-20,6.70416666666667,71.4791666666667,66.7916666666667,NA,103.958333333333,14.41875,15.9,13,2.8,0.61,0.44,2.42,24.12,27.75,98.04,3.04,48,30850,1.55591572123177
2015-03-21,5.93541666666667,79.0625,90.25,NA,82.2916666666667,13.5291666666667,15.6,12.3,14.6,0.6,0.4,1.83,13.04,15.96,95.83,1.38,50,28873,1.73172167769196
2015-03-22,3.5875,123.645833333333,72.625,NA,155.625,12.8645833333333,15.5,10.6,0,0.62,0.41,2.46,20.12,23.88,77.71,2.04,125,57859,2.16042448020187
2015-03-23,5.23333333333333,77.7291666666667,80.1041666666667,NA,182.375,13.3479166666667,15.4,12.2,1.1,0.63,0.47,2.58,20.88,24.67,96.17,2,85,34885,2.43657732549807
2015-03-24,4.19375,64.9583333333333,82.3541666666667,NA,61.8958333333333,12.7208333333333,14.3,11.8,4.4,0.8,0.47,2.29,26.83,29.92,83.83,1.04,75,36006,2.08298616897184
2015-03-25,2.975,261.9375,79.3541666666667,NA,112.041666666667,10.85625,13.8,8.7,2.6,0.66,0.45,6.42,31.67,40.88,55.62,1.17,56,35605,1.57281280719
2015-03-26,3.53125,267.541666666667,61.3958333333333,NA,245.770833333333,10.9708333333333,15.4,6.7,0,0.65,0.49,10.48,37.05,52.81,57.26,2,84,37634,2.23202423340596
2015-03-27,2.17083333333333,248.833333333333,70.1875,NA,256.895833333333,12.5104166666667,18.6,6.8,0,0.78,0.56,31,45.48,92.48,44.04,4.43,53,26679,1.98658120619214
2015-03-28,2.92083333333333,245.270833333333,72.0625,NA,235.770833333333,14.7958333333333,20.7,7.4,0,0.72,0.57,14.61,35.26,57.22,39,4.35,30,20142,1.48942508191838
2015-03-29,2.01875,205.25,74.3541666666667,NA,187.791666666667,14.3,19.5,9.7,0,0.78,0.67,9.39,32.35,46.39,48.65,4.7,85,41124,2.06691956035405
2015-03-30,2.64166666666667,213,64.8125,NA,162.041666666667,16.0270833333333,22.7,11.1,0,0.66,0.63,13.38,52.58,72.67,34.21,7.42,81,41357,1.95855598810359
2015-03-31,2.58541666666667,197,73.9791666666667,NA,258.416666666667,15.8333333333333,21.8,10.5,0,0.67,0.35,9.5,38.54,52.88,51.58,6.46,59,29954,1.96968685317487
2015-04-01,3.26666666666667,244.520833333333,77.4375,NA,187.708333333333,13.78125,17.6,9.7,0,0.61,0.35,18.75,34.25,62.58,49.79,3.42,63,33449,1.88346437860624
2015-04-02,2.91666666666667,263.75,73.75,NA,260.5,12.925,17.8,7,0,0.6,0.31,9.5,27.08,41.79,70.17,2.54,49,29174,1.67957770617673
2015-04-03,2.4875,244.270833333333,81.75,NA,240.833333333333,12.50625,17.8,7.4,0,0.64,0.35,9.38,27.67,41.92,59.58,3.71,45,26856,1.67560321715818
2015-04-04,2.19791666666667,234.166666666667,83.0208333333333,NA,211.729166666667,12.7875,18.4,8.8,0,0.6,0.33,7,26.04,36.62,58.5,3.12,54,25585,2.11061168653508
2015-04-05,3.12083333333333,216.3125,70.0625,NA,219.25,12.7041666666667,17.2,7,0,0.6,0.3,2.38,20.04,23.38,65.67,2.88,55,28760,1.91237830319889
2015-04-06,3.18333333333333,136.291666666667,64.2083333333333,NA,252.5,12.39375,15.7,7.5,0,0.6,0.33,1.46,14.71,16.88,99.25,2.79,78,38569,2.02234955534237
2015-04-07,3.59375,196.1875,71.1666666666667,NA,274.875,11.1979166666667,16.1,7,0,0.65,0.4,19.7,35.04,64.87,59.45,3.96,71,35025,2.02712348322627
2015-04-08,3.03541666666667,263.0625,66.5416666666667,NA,287.604166666667,10.7354166666667,18.1,5,0,0.62,0.41,14,43.08,64.29,61.83,4,68,29047,2.34103349743519
2015-04-09,2.625,226.916666666667,69.3958333333333,NA,286.979166666667,10.6958333333333,16.4,4.4,0,0.69,0.42,17.75,45.71,72.46,61.79,5.29,58,27758,2.08948771525326
2015-04-10,2.3,206.5,73.25,NA,246.979166666667,12.5541666666667,17.6,7.4,0,0.72,0.41,22.17,42.58,76.25,68.67,5.21,22,15729,1.39869031724839
2015-04-11,3.21458333333333,165.229166666667,77.2916666666667,NA,260.104166666667,13.36875,17.3,9.2,0,0.62,0.35,5.12,31.62,38.96,77.04,4,35,22436,1.55999286860403
2015-04-12,2.33958333333333,209.229166666667,66.2708333333333,NA,268.9375,13.9833333333333,19.1,8.8,0,0.68,0.37,5.12,41.08,48.58,68.29,6.71,89,48238,1.8450184501845
2015-04-13,2.14791666666667,227.9375,64.5833333333333,NA,281.479166666667,13.7729166666667,19.7,8.3,0,0.75,0.45,22.12,50.96,84.29,62,7.46,97,42307,2.29276479069658
2015-04-14,2.17708333333333,245.791666666667,65.1875,NA,291.979166666667,15.0208333333333,23.3,7.4,0,0.67,0.45,17.54,47.67,74.08,65.17,5.21,73,35992,2.02822849522116
2015-04-15,3.33958333333333,165.583333333333,57.0625,NA,240.833333333333,15.6854166666667,21.5,9.4,0,0.68,0.4,24.21,52.17,88.75,58.17,6.5,63,34016,1.85206961429915
2015-04-16,1.875,214.229166666667,83.1458333333333,NA,174.083333333333,15.65,19.7,10.6,2,0.7,0.52,10.17,37.92,53.38,73,4.5,58,31045,1.86825575777098
2015-04-17,2.26458333333333,225.625,78.9375,NA,255.416666666667,15.6041666666667,22.3,10.4,0,0.61,0.6,13.12,35.21,54.96,62.42,3.79,37,23250,1.59139784946237
2015-04-18,2.85833333333333,247.333333333333,78.9166666666667,NA,263.916666666667,15.9041666666667,22.2,10.7,0,0.65,0.44,9.67,31.46,46.04,64.21,4.17,41,19682,2.08312163398029
